time,total_nodes,cloud_nodes,proxy_nodes,fog_nodes,end_nodes,other_nodes
81200,72,1,1,10,0,60
81250,72,1,1,10,0,60
81300,72,1,1,10,0,60
81350,72,1,1,10,0,60
81400,73,1,1,11,0,60
81450,73,1,1,11,0,60
81500,72,1,1,10,0,60
81550,72,1,1,10,0,60
81600,72,1,1,10,0,60
81650,72,1,1,10,0,60
81700,73,1,1,11,0,60
81750,73,1,1,11,0,60
81800,72,1,1,10,0,60
81850,72,1,1,10,0,60
81900,72,1,1,10,0,60
81950,72,1,1,10,0,60
82000,73,1,1,11,0,60
82050,73,1,1,11,0,60
82100,72,1,1,10,0,60
82150,72,1,1,10,0,60
82200,72,1,1,10,0,60
82250,72,1,1,10,0,60
82300,73,1,1,11,0,60
82350,73,1,1,11,0,60
82400,72,1,1,10,0,60
82450,72,1,1,10,0,60
82500,72,1,1,10,0,60
82550,72,1,1,10,0,60
82600,73,1,1,11,0,60
82650,73,1,1,11,0,60
82700,72,1,1,10,0,60
82750,72,1,1,10,0,60
82800,72,1,1,10,0,60
82850,72,1,1,10,0,60
82900,73,1,1,11,0,60
82950,73,1,1,11,0,60
83000,72,1,1,10,0,60
83050,72,1,1,10,0,60
83100,72,1,1,10,0,60
83150,72,1,1,10,0,60
83200,73,1,1,11,0,60
83250,73,1,1,11,0,60
83300,72,1,1,10,0,60
83350,72,1,1,10,0,60
83400,72,1,1,10,0,60
83450,72,1,1,10,0,60
83500,73,1,1,11,0,60
83550,73,1,1,11,0,60
83600,72,1,1,10,0,60
83650,72,1,1,10,0,60
83700,72,1,1,10,0,60
83750,72,1,1,10,0,60
83800,73,1,1,11,0,60
83850,73,1,1,11,0,60
83900,72,1,1,10,0,60
83950,72,1,1,10,0,60
84000,72,1,1,10,0,60
84050,72,1,1,10,0,60
84100,73,1,1,11,0,60
84150,73,1,1,11,0,60
84200,72,1,1,10,0,60
84250,72,1,1,10,0,60
84300,72,1,1,10,0,60
84350,72,1,1,10,0,60
84400,73,1,1,11,0,60
84450,73,1,1,11,0,60
84500,72,1,1,10,0,60
84550,72,1,1,10,0,60
84600,72,1,1,10,0,60
84650,72,1,1,10,0,60
84700,73,1,1,11,0,60
84750,73,1,1,11,0,60
84800,72,1,1,10,0,60
84850,72,1,1,10,0,60
84900,72,1,1,10,0,60
84950,72,1,1,10,0,60
85000,73,1,1,11,0,60
85050,73,1,1,11,0,60
85100,72,1,1,10,0,60
85150,72,1,1,10,0,60
85200,72,1,1,10,0,60
85250,72,1,1,10,0,60
85300,73,1,1,11,0,60
85350,73,1,1,11,0,60
85400,72,1,1,10,0,60
