time,total_nodes,cloud_nodes,proxy_nodes,fog_nodes,end_nodes,other_nodes
27450,71,1,1,9,0,60
27500,68,1,1,6,0,60
27550,68,1,1,6,0,60
27600,68,1,1,6,0,60
27650,68,1,1,6,0,60
27700,71,1,1,9,0,60
27750,71,1,1,9,0,60
27800,68,1,1,6,0,60
27850,68,1,1,6,0,60
27900,68,1,1,6,0,60
27950,68,1,1,6,0,60
28000,71,1,1,9,0,60
28050,71,1,1,9,0,60
28100,68,1,1,6,0,60
28150,68,1,1,6,0,60
28200,68,1,1,6,0,60
28250,68,1,1,6,0,60
28300,71,1,1,9,0,60
28350,71,1,1,9,0,60
28400,68,1,1,6,0,60
28450,68,1,1,6,0,60
28500,68,1,1,6,0,60
28550,68,1,1,6,0,60
28600,71,1,1,9,0,60
28650,71,1,1,9,0,60
28700,68,1,1,6,0,60
28750,68,1,1,6,0,60
28800,68,1,1,6,0,60
28850,68,1,1,6,0,60
28900,71,1,1,9,0,60
28950,71,1,1,9,0,60
29000,68,1,1,6,0,60
29050,68,1,1,6,0,60
29100,68,1,1,6,0,60
29150,68,1,1,6,0,60
29200,71,1,1,9,0,60
29250,71,1,1,9,0,60
29300,68,1,1,6,0,60
29350,68,1,1,6,0,60
29400,68,1,1,6,0,60
29450,68,1,1,6,0,60
29500,71,1,1,9,0,60
29550,71,1,1,9,0,60
29600,68,1,1,6,0,60
29650,68,1,1,6,0,60
29700,68,1,1,6,0,60
29750,68,1,1,6,0,60
29800,71,1,1,9,0,60
29850,71,1,1,9,0,60
29900,68,1,1,6,0,60
29950,68,1,1,6,0,60
30000,68,1,1,6,0,60
30050,68,1,1,6,0,60
30100,71,1,1,9,0,60
30150,71,1,1,9,0,60
30200,68,1,1,6,0,60
30250,68,1,1,6,0,60
30300,68,1,1,6,0,60
30350,68,1,1,6,0,60
30400,71,1,1,9,0,60
30450,71,1,1,9,0,60
30500,68,1,1,6,0,60
30550,68,1,1,6,0,60
30600,68,1,1,6,0,60
30650,68,1,1,6,0,60
30700,71,1,1,9,0,60
30750,71,1,1,9,0,60
30800,68,1,1,6,0,60
30850,68,1,1,6,0,60
30900,68,1,1,6,0,60
30950,68,1,1,6,0,60
31000,71,1,1,9,0,60
31050,71,1,1,9,0,60
31100,68,1,1,6,0,60
31150,68,1,1,6,0,60
31200,68,1,1,6,0,60
31250,68,1,1,6,0,60
31300,71,1,1,9,0,60
31350,71,1,1,9,0,60
31400,68,1,1,6,0,60
31450,68,1,1,6,0,60
31500,68,1,1,6,0,60
31550,68,1,1,6,0,60
31600,71,1,1,9,0,60
31650,71,1,1,9,0,60
31700,68,1,1,6,0,60
31750,68,1,1,6,0,60
31800,68,1,1,6,0,60
31850,68,1,1,6,0,60
31900,71,1,1,9,0,60
31950,71,1,1,9,0,60
32000,68,1,1,6,0,60
32050,68,1,1,6,0,60
32100,68,1,1,6,0,60
32150,68,1,1,6,0,60
32200,71,1,1,9,0,60
32250,71,1,1,9,0,60
32300,68,1,1,6,0,60
32350,68,1,1,6,0,60
32400,68,1,1,6,0,60
32450,68,1,1,6,0,60
32500,71,1,1,9,0,60
32550,71,1,1,9,0,60
32600,68,1,1,6,0,60
32650,68,1,1,6,0,60
32700,68,1,1,6,0,60
32750,68,1,1,6,0,60
32800,71,1,1,9,0,60
32850,71,1,1,9,0,60
32900,68,1,1,6,0,60
32950,68,1,1,6,0,60
33000,68,1,1,6,0,60
33050,68,1,1,6,0,60
33100,71,1,1,9,0,60
33150,71,1,1,9,0,60
33200,68,1,1,6,0,60
33250,68,1,1,6,0,60
33300,68,1,1,6,0,60
33350,68,1,1,6,0,60
33400,71,1,1,9,0,60
33450,71,1,1,9,0,60
33500,68,1,1,6,0,60
33550,68,1,1,6,0,60
33600,68,1,1,6,0,60
33650,68,1,1,6,0,60
33700,71,1,1,9,0,60
33750,71,1,1,9,0,60
33800,68,1,1,6,0,60
33850,68,1,1,6,0,60
33900,68,1,1,6,0,60
33950,68,1,1,6,0,60
34000,71,1,1,9,0,60
34050,71,1,1,9,0,60
34100,68,1,1,6,0,60
34150,68,1,1,6,0,60
34200,68,1,1,6,0,60
34250,68,1,1,6,0,60
34300,71,1,1,9,0,60
34350,71,1,1,9,0,60
34400,68,1,1,6,0,60
34450,68,1,1,6,0,60
34500,68,1,1,6,0,60
34550,68,1,1,6,0,60
34600,71,1,1,9,0,60
34650,71,1,1,9,0,60
34700,68,1,1,6,0,60
34750,68,1,1,6,0,60
34800,68,1,1,6,0,60
34850,68,1,1,6,0,60
34900,71,1,1,9,0,60
34950,71,1,1,9,0,60
35000,68,1,1,6,0,60
35050,68,1,1,6,0,60
35100,68,1,1,6,0,60
35150,68,1,1,6,0,60
35200,71,1,1,9,0,60
35250,71,1,1,9,0,60
35300,68,1,1,6,0,60
35350,68,1,1,6,0,60
35400,68,1,1,6,0,60
35450,68,1,1,6,0,60
35500,71,1,1,9,0,60
35550,71,1,1,9,0,60
35600,68,1,1,6,0,60
35650,68,1,1,6,0,60
35700,68,1,1,6,0,60
35750,68,1,1,6,0,60
35800,71,1,1,9,0,60
35850,71,1,1,9,0,60
35900,68,1,1,6,0,60
35950,68,1,1,6,0,60
36000,68,1,1,6,0,60
36050,68,1,1,6,0,60
36100,71,1,1,9,0,60
36150,71,1,1,9,0,60
36200,68,1,1,6,0,60
36250,68,1,1,6,0,60
36300,68,1,1,6,0,60
36350,68,1,1,6,0,60
36400,71,1,1,9,0,60
36450,71,1,1,9,0,60
36500,68,1,1,6,0,60
36550,68,1,1,6,0,60
36600,68,1,1,6,0,60
36650,68,1,1,6,0,60
36700,71,1,1,9,0,60
36750,71,1,1,9,0,60
36800,68,1,1,6,0,60
36850,68,1,1,6,0,60
36900,68,1,1,6,0,60
36950,68,1,1,6,0,60
37000,71,1,1,9,0,60
37050,71,1,1,9,0,60
37100,68,1,1,6,0,60
37150,68,1,1,6,0,60
37200,68,1,1,6,0,60
37250,68,1,1,6,0,60
37300,71,1,1,9,0,60
37350,71,1,1,9,0,60
37400,68,1,1,6,0,60
37450,68,1,1,6,0,60
37500,68,1,1,6,0,60
37550,68,1,1,6,0,60
37600,71,1,1,9,0,60
37650,71,1,1,9,0,60
37700,68,1,1,6,0,60
37750,68,1,1,6,0,60
37800,68,1,1,6,0,60
37850,68,1,1,6,0,60
37900,71,1,1,9,0,60
37950,71,1,1,9,0,60
38000,68,1,1,6,0,60
38050,68,1,1,6,0,60
38100,68,1,1,6,0,60
38150,68,1,1,6,0,60
