time,total_nodes,cloud_nodes,proxy_nodes,fog_nodes,end_nodes,other_nodes
55900,65,1,1,3,0,60
55950,65,1,1,3,0,60
56000,65,1,1,3,0,60
56050,65,1,1,3,0,60
56100,65,1,1,3,0,60
56150,65,1,1,3,0,60
56200,65,1,1,3,0,60
56250,65,1,1,3,0,60
56300,65,1,1,3,0,60
56350,65,1,1,3,0,60
56400,65,1,1,3,0,60
56450,65,1,1,3,0,60
56500,65,1,1,3,0,60
56550,65,1,1,3,0,60
56600,65,1,1,3,0,60
56650,65,1,1,3,0,60
56700,65,1,1,3,0,60
56750,65,1,1,3,0,60
56800,65,1,1,3,0,60
56850,65,1,1,3,0,60
56900,65,1,1,3,0,60
56950,65,1,1,3,0,60
57000,65,1,1,3,0,60
57050,65,1,1,3,0,60
57100,65,1,1,3,0,60
57150,65,1,1,3,0,60
57200,65,1,1,3,0,60
57250,65,1,1,3,0,60
57300,65,1,1,3,0,60
57350,65,1,1,3,0,60
57400,65,1,1,3,0,60
57450,65,1,1,3,0,60
57500,65,1,1,3,0,60
57550,65,1,1,3,0,60
57600,65,1,1,3,0,60
57650,65,1,1,3,0,60
57700,65,1,1,3,0,60
57750,65,1,1,3,0,60
57800,65,1,1,3,0,60
57850,65,1,1,3,0,60
57900,65,1,1,3,0,60
57950,65,1,1,3,0,60
58000,65,1,1,3,0,60
58050,65,1,1,3,0,60
58100,65,1,1,3,0,60
58150,65,1,1,3,0,60
58200,65,1,1,3,0,60
58250,65,1,1,3,0,60
58300,65,1,1,3,0,60
58350,65,1,1,3,0,60
58400,65,1,1,3,0,60
58450,65,1,1,3,0,60
58500,65,1,1,3,0,60
58550,65,1,1,3,0,60
58600,65,1,1,3,0,60
58650,65,1,1,3,0,60
58700,65,1,1,3,0,60
58750,65,1,1,3,0,60
58800,65,1,1,3,0,60
58850,65,1,1,3,0,60
58900,65,1,1,3,0,60
58950,65,1,1,3,0,60
59000,65,1,1,3,0,60
59050,65,1,1,3,0,60
59100,65,1,1,3,0,60
59150,65,1,1,3,0,60
59200,65,1,1,3,0,60
59250,65,1,1,3,0,60
59300,65,1,1,3,0,60
59350,65,1,1,3,0,60
59400,65,1,1,3,0,60
59450,65,1,1,3,0,60
59500,65,1,1,3,0,60
59550,65,1,1,3,0,60
59600,65,1,1,3,0,60
59650,65,1,1,3,0,60
59700,65,1,1,3,0,60
59750,65,1,1,3,0,60
59800,65,1,1,3,0,60
59850,65,1,1,3,0,60
59900,65,1,1,3,0,60
59950,65,1,1,3,0,60
60000,65,1,1,3,0,60
60050,65,1,1,3,0,60
60100,65,1,1,3,0,60
60150,65,1,1,3,0,60
60200,65,1,1,3,0,60
60250,65,1,1,3,0,60
60300,65,1,1,3,0,60
60350,65,1,1,3,0,60
60400,65,1,1,3,0,60
60450,65,1,1,3,0,60
60500,65,1,1,3,0,60
60550,65,1,1,3,0,60
60600,65,1,1,3,0,60
60650,65,1,1,3,0,60
60700,65,1,1,3,0,60
60750,65,1,1,3,0,60
60800,65,1,1,3,0,60
60850,65,1,1,3,0,60
60900,65,1,1,3,0,60
60950,65,1,1,3,0,60
61000,65,1,1,3,0,60
61050,65,1,1,3,0,60
61100,65,1,1,3,0,60
61150,65,1,1,3,0,60
61200,65,1,1,3,0,60
61250,65,1,1,3,0,60
61300,65,1,1,3,0,60
61350,65,1,1,3,0,60
61400,65,1,1,3,0,60
61450,65,1,1,3,0,60
61500,65,1,1,3,0,60
61550,65,1,1,3,0,60
61600,65,1,1,3,0,60
61650,65,1,1,3,0,60
61700,65,1,1,3,0,60
61750,65,1,1,3,0,60
61800,65,1,1,3,0,60
61850,65,1,1,3,0,60
61900,65,1,1,3,0,60
61950,65,1,1,3,0,60
62000,65,1,1,3,0,60
62050,65,1,1,3,0,60
62100,65,1,1,3,0,60
62150,65,1,1,3,0,60
62200,65,1,1,3,0,60
62250,65,1,1,3,0,60
62300,65,1,1,3,0,60
62350,65,1,1,3,0,60
62400,65,1,1,3,0,60
62450,65,1,1,3,0,60
62500,65,1,1,3,0,60
62550,65,1,1,3,0,60
62600,65,1,1,3,0,60
62650,65,1,1,3,0,60
62700,65,1,1,3,0,60
62750,65,1,1,3,0,60
62800,65,1,1,3,0,60
62850,65,1,1,3,0,60
62900,65,1,1,3,0,60
62950,65,1,1,3,0,60
63000,65,1,1,3,0,60
63050,65,1,1,3,0,60
63100,65,1,1,3,0,60
63150,65,1,1,3,0,60
63200,65,1,1,3,0,60
63250,65,1,1,3,0,60
63300,65,1,1,3,0,60
63350,65,1,1,3,0,60
63400,65,1,1,3,0,60
63450,65,1,1,3,0,60
63500,65,1,1,3,0,60
63550,65,1,1,3,0,60
63600,65,1,1,3,0,60
63650,65,1,1,3,0,60
63700,65,1,1,3,0,60
63750,65,1,1,3,0,60
63800,65,1,1,3,0,60
63850,65,1,1,3,0,60
63900,65,1,1,3,0,60
63950,65,1,1,3,0,60
64000,65,1,1,3,0,60
64050,65,1,1,3,0,60
64100,65,1,1,3,0,60
64150,65,1,1,3,0,60
64200,65,1,1,3,0,60
64250,65,1,1,3,0,60
64300,65,1,1,3,0,60
64350,65,1,1,3,0,60
64400,65,1,1,3,0,60
64450,65,1,1,3,0,60
64500,65,1,1,3,0,60
64550,65,1,1,3,0,60
64600,65,1,1,3,0,60
64650,65,1,1,3,0,60
64700,65,1,1,3,0,60
64750,65,1,1,3,0,60
64800,65,1,1,3,0,60
64850,65,1,1,3,0,60
64900,65,1,1,3,0,60
64950,65,1,1,3,0,60
65000,65,1,1,3,0,60
65050,65,1,1,3,0,60
65100,65,1,1,3,0,60
65150,65,1,1,3,0,60
65200,65,1,1,3,0,60
65250,65,1,1,3,0,60
65300,65,1,1,3,0,60
65350,65,1,1,3,0,60
65400,65,1,1,3,0,60
65450,65,1,1,3,0,60
65500,65,1,1,3,0,60
65550,65,1,1,3,0,60
65600,65,1,1,3,0,60
65650,65,1,1,3,0,60
65700,65,1,1,3,0,60
65750,65,1,1,3,0,60
65800,65,1,1,3,0,60
65850,65,1,1,3,0,60
65900,65,1,1,3,0,60
65950,65,1,1,3,0,60
66000,65,1,1,3,0,60
66050,65,1,1,3,0,60
66100,65,1,1,3,0,60
66150,65,1,1,3,0,60
66200,65,1,1,3,0,60
66250,65,1,1,3,0,60
66300,65,1,1,3,0,60
66350,65,1,1,3,0,60
66400,65,1,1,3,0,60
66450,65,1,1,3,0,60
66500,65,1,1,3,0,60
66550,65,1,1,3,0,60
66600,65,1,1,3,0,60
66650,65,1,1,3,0,60
66700,65,1,1,3,0,60
66750,65,1,1,3,0,60
66800,65,1,1,3,0,60
66850,65,1,1,3,0,60
66900,65,1,1,3,0,60
66950,65,1,1,3,0,60
67000,65,1,1,3,0,60
67050,65,1,1,3,0,60
67100,65,1,1,3,0,60
67150,65,1,1,3,0,60
67200,65,1,1,3,0,60
67250,65,1,1,3,0,60
67300,65,1,1,3,0,60
67350,65,1,1,3,0,60
67400,65,1,1,3,0,60
67450,65,1,1,3,0,60
67500,65,1,1,3,0,60
67550,65,1,1,3,0,60
67600,65,1,1,3,0,60
67650,65,1,1,3,0,60
67700,65,1,1,3,0,60
67750,65,1,1,3,0,60
67800,65,1,1,3,0,60
67850,65,1,1,3,0,60
67900,65,1,1,3,0,60
67950,65,1,1,3,0,60
68000,65,1,1,3,0,60
68050,65,1,1,3,0,60
68100,65,1,1,3,0,60
68150,65,1,1,3,0,60
68200,65,1,1,3,0,60
68250,65,1,1,3,0,60
68300,65,1,1,3,0,60
68350,65,1,1,3,0,60
68400,65,1,1,3,0,60
68450,65,1,1,3,0,60
68500,65,1,1,3,0,60
68550,65,1,1,3,0,60
68600,65,1,1,3,0,60
68650,65,1,1,3,0,60
68700,65,1,1,3,0,60
68750,65,1,1,3,0,60
68800,65,1,1,3,0,60
68850,65,1,1,3,0,60
68900,65,1,1,3,0,60
68950,65,1,1,3,0,60
69000,65,1,1,3,0,60
69050,65,1,1,3,0,60
69100,65,1,1,3,0,60
69150,65,1,1,3,0,60
69200,65,1,1,3,0,60
69250,65,1,1,3,0,60
69300,65,1,1,3,0,60
69350,65,1,1,3,0,60
69400,65,1,1,3,0,60
69450,65,1,1,3,0,60
69500,65,1,1,3,0,60
69550,65,1,1,3,0,60
69600,65,1,1,3,0,60
69650,65,1,1,3,0,60
69700,65,1,1,3,0,60
69750,65,1,1,3,0,60
69800,65,1,1,3,0,60
69850,65,1,1,3,0,60
69900,65,1,1,3,0,60
69950,65,1,1,3,0,60
70000,65,1,1,3,0,60
70050,65,1,1,3,0,60
70100,65,1,1,3,0,60
70150,65,1,1,3,0,60
70200,65,1,1,3,0,60
70250,65,1,1,3,0,60
70300,65,1,1,3,0,60
70350,65,1,1,3,0,60
70400,65,1,1,3,0,60
70450,65,1,1,3,0,60
70500,65,1,1,3,0,60
70550,65,1,1,3,0,60
70600,65,1,1,3,0,60
70650,65,1,1,3,0,60
70700,65,1,1,3,0,60
70750,65,1,1,3,0,60
70800,65,1,1,3,0,60
70850,65,1,1,3,0,60
70900,65,1,1,3,0,60
70950,65,1,1,3,0,60
71000,65,1,1,3,0,60
71050,65,1,1,3,0,60
71100,65,1,1,3,0,60
71150,65,1,1,3,0,60
71200,65,1,1,3,0,60
71250,65,1,1,3,0,60
71300,65,1,1,3,0,60
71350,65,1,1,3,0,60
71400,65,1,1,3,0,60
71450,65,1,1,3,0,60
71500,65,1,1,3,0,60
71550,65,1,1,3,0,60
71600,65,1,1,3,0,60
71650,65,1,1,3,0,60
71700,65,1,1,3,0,60
71750,65,1,1,3,0,60
71800,65,1,1,3,0,60
71850,65,1,1,3,0,60
71900,65,1,1,3,0,60
71950,65,1,1,3,0,60
72000,65,1,1,3,0,60
72050,65,1,1,3,0,60
72100,65,1,1,3,0,60
72150,65,1,1,3,0,60
72200,65,1,1,3,0,60
72250,65,1,1,3,0,60
72300,65,1,1,3,0,60
72350,65,1,1,3,0,60
72400,65,1,1,3,0,60
72450,65,1,1,3,0,60
72500,65,1,1,3,0,60
72550,65,1,1,3,0,60
72600,65,1,1,3,0,60
72650,65,1,1,3,0,60
72700,65,1,1,3,0,60
72750,65,1,1,3,0,60
72800,65,1,1,3,0,60
72850,65,1,1,3,0,60
72900,65,1,1,3,0,60
72950,65,1,1,3,0,60
73000,65,1,1,3,0,60
73050,65,1,1,3,0,60
73100,65,1,1,3,0,60
73150,65,1,1,3,0,60
73200,65,1,1,3,0,60
73250,65,1,1,3,0,60
73300,65,1,1,3,0,60
73350,65,1,1,3,0,60
73400,65,1,1,3,0,60
73450,65,1,1,3,0,60
73500,65,1,1,3,0,60
73550,65,1,1,3,0,60
73600,65,1,1,3,0,60
73650,65,1,1,3,0,60
73700,65,1,1,3,0,60
73750,65,1,1,3,0,60
73800,65,1,1,3,0,60
73850,65,1,1,3,0,60
73900,65,1,1,3,0,60
73950,65,1,1,3,0,60
74000,65,1,1,3,0,60
74050,65,1,1,3,0,60
74100,65,1,1,3,0,60
74150,65,1,1,3,0,60
74200,65,1,1,3,0,60
74250,65,1,1,3,0,60
74300,65,1,1,3,0,60
74350,65,1,1,3,0,60
74400,65,1,1,3,0,60
74450,65,1,1,3,0,60
74500,65,1,1,3,0,60
74550,65,1,1,3,0,60
74600,65,1,1,3,0,60
74650,65,1,1,3,0,60
74700,65,1,1,3,0,60
74750,65,1,1,3,0,60
74800,65,1,1,3,0,60
74850,65,1,1,3,0,60
74900,65,1,1,3,0,60
74950,65,1,1,3,0,60
75000,65,1,1,3,0,60
75050,65,1,1,3,0,60
75100,65,1,1,3,0,60
75150,65,1,1,3,0,60
75200,65,1,1,3,0,60
75250,65,1,1,3,0,60
75300,65,1,1,3,0,60
75350,65,1,1,3,0,60
75400,65,1,1,3,0,60
75450,65,1,1,3,0,60
75500,65,1,1,3,0,60
75550,65,1,1,3,0,60
75600,65,1,1,3,0,60
75650,65,1,1,3,0,60
75700,65,1,1,3,0,60
75750,65,1,1,3,0,60
75800,65,1,1,3,0,60
75850,65,1,1,3,0,60
75900,65,1,1,3,0,60
75950,65,1,1,3,0,60
76000,65,1,1,3,0,60
76050,65,1,1,3,0,60
76100,65,1,1,3,0,60
76150,65,1,1,3,0,60
76200,65,1,1,3,0,60
76250,65,1,1,3,0,60
76300,65,1,1,3,0,60
76350,65,1,1,3,0,60
76400,65,1,1,3,0,60
76450,65,1,1,3,0,60
76500,65,1,1,3,0,60
76550,65,1,1,3,0,60
76600,65,1,1,3,0,60
76650,65,1,1,3,0,60
76700,65,1,1,3,0,60
76750,65,1,1,3,0,60
76800,65,1,1,3,0,60
76850,65,1,1,3,0,60
76900,65,1,1,3,0,60
76950,65,1,1,3,0,60
77000,65,1,1,3,0,60
77050,65,1,1,3,0,60
77100,65,1,1,3,0,60
77150,65,1,1,3,0,60
77200,65,1,1,3,0,60
77250,65,1,1,3,0,60
77300,65,1,1,3,0,60
77350,65,1,1,3,0,60
77400,65,1,1,3,0,60
77450,65,1,1,3,0,60
77500,65,1,1,3,0,60
77550,65,1,1,3,0,60
77600,65,1,1,3,0,60
77650,65,1,1,3,0,60
77700,65,1,1,3,0,60
77750,65,1,1,3,0,60
77800,65,1,1,3,0,60
77850,65,1,1,3,0,60
77900,65,1,1,3,0,60
77950,65,1,1,3,0,60
78000,65,1,1,3,0,60
78050,65,1,1,3,0,60
78100,65,1,1,3,0,60
78150,65,1,1,3,0,60
78200,65,1,1,3,0,60
78250,65,1,1,3,0,60
78300,65,1,1,3,0,60
78350,65,1,1,3,0,60
78400,65,1,1,3,0,60
78450,65,1,1,3,0,60
78500,65,1,1,3,0,60
78550,65,1,1,3,0,60
78600,65,1,1,3,0,60
78650,65,1,1,3,0,60
78700,65,1,1,3,0,60
78750,65,1,1,3,0,60
78800,65,1,1,3,0,60
78850,65,1,1,3,0,60
78900,65,1,1,3,0,60
78950,65,1,1,3,0,60
79000,65,1,1,3,0,60
79050,65,1,1,3,0,60
79100,65,1,1,3,0,60
79150,65,1,1,3,0,60
79200,65,1,1,3,0,60
79250,65,1,1,3,0,60
79300,65,1,1,3,0,60
79350,65,1,1,3,0,60
79400,65,1,1,3,0,60
79450,65,1,1,3,0,60
79500,65,1,1,3,0,60
79550,65,1,1,3,0,60
79600,65,1,1,3,0,60
79650,65,1,1,3,0,60
79700,65,1,1,3,0,60
79750,65,1,1,3,0,60
79800,65,1,1,3,0,60
79850,65,1,1,3,0,60
79900,65,1,1,3,0,60
79950,65,1,1,3,0,60
80000,65,1,1,3,0,60
80050,65,1,1,3,0,60
80100,65,1,1,3,0,60
80150,65,1,1,3,0,60
80200,65,1,1,3,0,60
80250,65,1,1,3,0,60
80300,65,1,1,3,0,60
80350,65,1,1,3,0,60
80400,65,1,1,3,0,60
80450,65,1,1,3,0,60
80500,65,1,1,3,0,60
80550,65,1,1,3,0,60
80600,65,1,1,3,0,60
80650,65,1,1,3,0,60
80700,65,1,1,3,0,60
80750,65,1,1,3,0,60
80800,65,1,1,3,0,60
80850,65,1,1,3,0,60
80900,65,1,1,3,0,60
80950,65,1,1,3,0,60
81000,65,1,1,3,0,60
81050,65,1,1,3,0,60
81100,65,1,1,3,0,60
81150,65,1,1,3,0,60
81200,65,1,1,3,0,60
81250,65,1,1,3,0,60
81300,65,1,1,3,0,60
81350,65,1,1,3,0,60
81400,65,1,1,3,0,60
81450,65,1,1,3,0,60
81500,65,1,1,3,0,60
81550,65,1,1,3,0,60
81600,65,1,1,3,0,60
81650,65,1,1,3,0,60
81700,65,1,1,3,0,60
81750,65,1,1,3,0,60
81800,65,1,1,3,0,60
81850,65,1,1,3,0,60
81900,65,1,1,3,0,60
81950,65,1,1,3,0,60
82000,65,1,1,3,0,60
82050,65,1,1,3,0,60
82100,65,1,1,3,0,60
82150,65,1,1,3,0,60
82200,65,1,1,3,0,60
82250,65,1,1,3,0,60
82300,65,1,1,3,0,60
82350,65,1,1,3,0,60
82400,65,1,1,3,0,60
82450,65,1,1,3,0,60
82500,65,1,1,3,0,60
82550,65,1,1,3,0,60
82600,65,1,1,3,0,60
82650,65,1,1,3,0,60
82700,65,1,1,3,0,60
82750,65,1,1,3,0,60
82800,65,1,1,3,0,60
82850,65,1,1,3,0,60
82900,65,1,1,3,0,60
82950,65,1,1,3,0,60
83000,65,1,1,3,0,60
83050,65,1,1,3,0,60
83100,65,1,1,3,0,60
83150,65,1,1,3,0,60
83200,65,1,1,3,0,60
83250,65,1,1,3,0,60
83300,65,1,1,3,0,60
83350,65,1,1,3,0,60
83400,65,1,1,3,0,60
83450,65,1,1,3,0,60
83500,65,1,1,3,0,60
83550,65,1,1,3,0,60
83600,65,1,1,3,0,60
83650,65,1,1,3,0,60
83700,65,1,1,3,0,60
83750,65,1,1,3,0,60
83800,65,1,1,3,0,60
83850,65,1,1,3,0,60
83900,65,1,1,3,0,60
83950,65,1,1,3,0,60
84000,65,1,1,3,0,60
84050,65,1,1,3,0,60
84100,65,1,1,3,0,60
84150,65,1,1,3,0,60
84200,65,1,1,3,0,60
84250,65,1,1,3,0,60
84300,65,1,1,3,0,60
84350,65,1,1,3,0,60
84400,65,1,1,3,0,60
84450,65,1,1,3,0,60
84500,65,1,1,3,0,60
84550,65,1,1,3,0,60
84600,65,1,1,3,0,60
84650,65,1,1,3,0,60
84700,65,1,1,3,0,60
84750,65,1,1,3,0,60
84800,65,1,1,3,0,60
84850,65,1,1,3,0,60
84900,65,1,1,3,0,60
84950,65,1,1,3,0,60
